ID,Title,Summary,Date,Writer
4900385,"英 경찰, 34년만에 힐스버러 참사에 사과…""지침 만들 것""",영국 경찰이 34년 만에 힐스버러 축구장 참사 희생자와 가족들에게 사과하며 윤리규정 재검토 등을 약속했습니다. 영국 경찰청장협의회(NPCC)와 경찰협회는...,2023-02-01 08:06,
4900383,인상파 터너·모네가 묘사한 '몽롱' 하늘…공기오염 탓,시시각각 변하는 빛과 몽롱한 하늘을 담은 인상주의 작품이 사실은 산업혁명으로 오염된 유럽의 대기를 표현한 것이라는 연구 결과가 나왔습니다. 31일(현지시...,2023-02-01 07:54,
4900381,[굿모닝월드] 하수도 공사하다 찾은 유물?,또렷한 이목구비 위로 머리엔 사자 망토를 두른 대리석 조각상. 그리스로마 신화의 영웅 '헤라클레스'의 복장을 한 실물 크기 조각상입니다. 이...,2023-02-01 07:48,한혜원
4900380,[굿모닝월드] 키이우에 메시지 담은 벽화,폭격을 맞은 건물에 두 소년의 뒷모습을 그린 벽화가 새겨졌습니다. 우크라이나 국기를 상징하는 파란색과 노란색. 각각 평화와 희망이라는 글씨도 ...,2023-02-01 07:48,한혜원
4900379,[굿모닝월드] 명품 매장이 도트로 뒤덮였다!,"프랑스 파리 샹젤리제의 플래그십 스토어. 건물이 알록달록 도트 무늬로 뒤덮였고, 옥상에 거대한 쿠사마 야요이 인형이 붙어 벽면에 물방울무늬를 그리는 ...",2023-02-01 07:48,한혜원
4900375,"이탈리아서 한국 '명품 사랑' 화제…""한국은 패션에 대한 애정 강해""",한국인의 명품 사랑이 이탈리아 현지에서도 화제가 되고 있습니다. 이탈리아 전국지 '일 솔레 24 오레'는 29일(현지시간) '명품이 한국으로 향한다'는 ...,2023-02-01 07:39,
4900366,"중국, 한국발 입국자만 콕 집어서 ""전수 PCR 검사""",【 앵커멘트 】 우리나라가 중국발 입국자에 대한 방역을 강화한 뒤 중국의 보복 조치가 잇따르고 있습니다. 이번엔 한국발 입국자만 콕 집어서 PCR 검사...,2023-02-01 07:01,윤석정
4900362,프랑스 '연금개혁 반대' 2차 파업 재개,【 앵커멘트 】 프랑스 파리를 비롯한 250개 도시에서 이른 바 연금 개혁에 반대하는 두 번 째 시위가 열렸습니다. 프랑스 주요 8개 노조는 하루동...,2023-02-01 07:00,고정수
4900352,"주미대사, 독자적 핵무장 아닌 ""미국과 확장억제 강화""",【 앵커멘트 】 조태용 주미대사가 워싱턴 특파원과의 간담회에서 미국과 확장억제 실행력 강화를 위해 긴밀히 협력할 것이라고 강조했습니다. 최근 한국에서...,2023-02-01 07:00,최중락
4900347,"한미일, 유엔서 공동으로 북핵 폐기 촉구…북 “포기 없을 것” 거부","유엔에서 우리 정부와 미국, 일본이 이례적으로 공동 답변권을 행사하며 북한의 핵 프로그램 폐기와 미사일 도발 중단을 촉구했습니다. 유엔 군축회의 한국...",2023-02-01 01:59,
4900342,"""한국이 유럽 방산시장 잠식 중…흔들리는 독일 전차 신뢰""",유럽 방산시장에서 한국의 입지가 강해지고 있다는 외신 보도가 나왔습니다. 미국 외교 전문지 포린폴리시(FP)는 현지시각 30일 독일이 오랜 머뭇거림과 핑...,2023-01-31 21:35,최유나
4900325,"[뉴스7] 중국, 한국발 입국자만 콕 집어서 ""전수 PCR 검사""",【 앵커멘트 】 우리나라가 중국발 입국자에 대한 방역을 강화한 뒤 중국의 보복 조치가 잇따르고 있습니다. 이번엔 한국발 입국자만 콕 집어서 PCR 검사...,2023-01-31 19:02,윤석정
4900302,[뉴스7] 미국 의회에 사회주의 규탄 결의안…“김정일·김정은은 범죄자”,【 앵커멘트 】 미국 의회에 사회주의 체제를 규탄하는 결의안이 제출됐습니다. 사회주의 체제가 과거 대량 살상과 기아 사태를 일으켰다는 내용입니다. ...,2023-01-31 19:00,장동건
4900460,"""내 장례식엔 누가 올까?""…브라질 60대男 '가짜 장례식'에 질타",한 브라질 60대 남성이 자기 죽음을 거짓으로 꾸며 '가짜 장례식'을 열었다가 여론의 뭇매를 맞고 고개를 숙였습니다. 31일(현지시간) 중남미 매체 인포...,2023-02-01 10:27,선예랑
4900464,"후쿠시마 바닷물 한국서 방류…""방사능 유입 막는데 최선""","원전 사고가 발생한 후쿠시마 인근 바닷물로 채워진 평형수가 한국에서 배출된 것으로 확인된 가운데, 해양수산부는 “평형수를 통해 방사능 오염수가 유입되는 상황을...",2023-02-01 10:51,
4900454,英 다이애나비 '보라색 드레스'…7억에 낙찰,다이애나 전 왕세자비의 가장 유명한 드레스 중 하나인 보라색 이브닝드레스가 경매에서 60만 4800달러(약 7억4400만원)에 팔렸다고 30일(현지시각) 피플...,2023-02-01 10:23,양서정
4901828,"비욘세, 그래미 4관왕… 질 바이든여사 특별상 시상자로 나서",팝스타 비욘세가 제65회 '그래미 어워즈'에서 4관왕에 오르며 팝 역사상 가장 많은 그라모폰(그래미 트로피)을 품에 안은 스타라는 기록을 세웠습니다. 비...,2023-02-06 15:57,김누리
4901972,히로시마 원자폭탄 3만 개 위력…4개의 지각판 정면충돌,【 앵커멘트 】 보신 것처럼 이번 지진은 튀르키예에서도 최악의 강진으로 관측되고 있는데요. 강진의 원인으로는 튀르키예의 지리적 특성이 꼽히고 있습니...,2023-02-07 07:00,표선우
4901968,"튀르키예·시리아 '최악의 강진'…""사망자 3,600명 이상""",【 앵커멘트 】 튀르키예에서 발생한 연쇄 강진으로 튀르키예와 인접국 시리아에서 사상자가 계속 늘고 있습니다. 튀르키예 정부는 역사상 84년 만의 최악...,2023-02-07 07:00,고정수
4901967,"""미 실업률 50여 년 만에 최저…경기후퇴 없다""",재닛 옐런 미 재무장관이 미국의 경기후퇴 가능성은 없다고 선을 그었습니다. 옐런 장관은 ABC방송 인터뷰에서 신규 일자리 50만 개에 50여 년 만에 실...,2023-02-07 07:00,
4901964,"백악관 ""같은 상황 또 격추""…""풍선 잔해 반환 안 해""","【 앵커멘트 】 미 백악관이 중국과 충돌을 원하지 않지만, 같은 상황이라면 또 격추할 수 있다며 국제법에 따른 정당 방어 행위라는 입장을 강조했습니다. ...",2023-02-07 07:00,최중락
4901958,"""적대 관계 넘은 구호 손길""…국제사회 지원 약속 잇따라","튀르키예와 시리아에 대한 국제사회의 애도와 지원 약속이 잇따르고 있습니다. 미국 백악관은 가장 먼저 성명을 내고, 국제개발처와 연방정부에 희생자에 대한...",2023-02-07 07:00,
4901949,튀르키예·시리아 연쇄 지진…사망자 2천300명 넘어 계속 증가,6일(현지시간) 튀르키예에서 규모 7.8과 7.5의 강진이 연이어 발생해 튀르키예와 인접국 시리아에서 2천300명 넘게 숨진 것을 비롯해 사상자가 계속 늘고 ...,2023-02-07 00:19,최윤영
4901945,"중국 쓰촨, 동일본, 아이티…20년간 대지진 빈발","튀르키예에서 규모 7.8의 강진이 발생해 수천명의 사상자가 발생한 가운데, 규모 6.0 이상으로, 수백 명 넘는 사망자를 낸 지진은 지난 20년간 20번 발...",2023-02-06 23:32,
4901933,"튀르키예서만 912명 사망…""시리아 포함 시 1400여 명""",튀르키예 동남부를 강타한 규모 7.8의 강진으로 지금까지 튀르키예에서만 912명이 숨진 것으로 집계됐습니다. AP통신에 따르면 레제프 타이아프 에도르안 ...,2023-02-06 21:09,김지영
